"filename", "language", "CMake", "C++", "C", "Python", "Shell Script", "Markdown", "Makefile", "Rust", "Ruby", "XML", "YAML", "Ini", "Properties", "JSON", "reStructuredText", "pip requirements", "kconfig", "Docker", "Ignore", "Protocol Buffers", "JavaScript", "HTML", "CSS", "toml", "Perl", "comment", "blank", "total"
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/choose_credential.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 102
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/coinjoin_progress.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 170
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/error.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 110
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/fido.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 89
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/fido_icons.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 81
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/footer.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 51, 464
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/frame.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 54, 394
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/header.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 259
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/hold_to_confirm.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 51, 373
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/homescreen.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 146, 943
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/keyboard/bip39.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 31, 286
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/keyboard/common.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 17, 193
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/keyboard/mnemonic.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 241
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/keyboard/mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/keyboard/passphrase.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 60, 504
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/keyboard/pin.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 96, 715
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/keyboard/slip39.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 37, 333
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/keyboard/word_count.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22, 162
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/loader.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 47, 304
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 96
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/number_input.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 186
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/number_input_slider.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 257
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/progress.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 151
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/prompt_screen.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 134
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/result.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32, 202
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/scroll.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 175
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/share_words.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 46, 396
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/status_screen.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44, 292
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/swipe_content.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 403
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/swipe_up_screen.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 85
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/tap_to_confirm.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 250
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/updatable_more_info.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 83
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/vertical_menu.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 59, 406
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/component/welcome_screen.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 86
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/constant.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/cshape/keyboard_overlay.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 72
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/cshape/loader.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/cshape/mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/cshape/unlock_overlay.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 117
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/confirm_action.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36, 324
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/confirm_fido.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 190
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/confirm_firmware_update.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 142
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/confirm_output.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38, 453
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/confirm_reset.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 172
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/confirm_set_new_pin.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 143
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/confirm_summary.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 202
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/continue_recovery.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27, 342
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/get_address.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 236
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/prompt_backup.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 148
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/request_number.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 137
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/request_passphrase.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 86
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/set_brightness.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 144
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/show_share_words.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 137
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/show_tutorial.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 207
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/util.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 303
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/flow/warning_hi_prio.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 122
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/layout.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 1053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 502, 181, 1736
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 70
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/screens.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 42
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/theme/backlight.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 51
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/theme/bootloader.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 250
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_mercury/theme/mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 68, 825
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/bootloader/intro.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 130
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/bootloader/menu.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 192
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/bootloader/mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 72, 468
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/bootloader/welcome.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 87
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/common_messages.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/address_details.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 285
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/bl_confirm.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 27, 254
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/button.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 114, 1062
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/button_controller.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 69, 827
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/changing_text.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 215
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/coinjoin_progress.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 193
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/common.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 29
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/error.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 130
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/flow.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 35, 356
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/flow_pages.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 32, 239
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/frame.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34, 242
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/hold_to_confirm.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22, 141
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/homescreen.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 55, 554
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/input_methods/choice.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 93, 763
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/input_methods/choice_item.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 36, 308
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/input_methods/mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/input_methods/number_input.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 100
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/input_methods/passphrase.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 46, 482
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/input_methods/pin.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 343
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/input_methods/simple_choice.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 24, 134
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/input_methods/wordlist.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 32, 339
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/loader.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 56, 411
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 74
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/page.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 27, 242
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/progress.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 189
"/home/saransh/Projects/Cypherrock/trezor-firmware/core/embed/rust/src/ui/model_tr/component/result.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 126
